,corp_code,corp_name,corp_eng_name,stock_code,modify_date
13220,00869102,한벽씨앤씨,"HANBYUCK CO.,LTD", ,20170630
13221,00972840,에이티,Advanced Technologies, ,20170630
13222,00126885,에스와이코퍼레이션,"SY Corporation Co., Ltd",008080,20170630
13223,01005677,칼제십일차씨이유동화전문유한회사,KAL 11C Asset Securitization Specialty Company, ,20170630
13224,00862783,농업회사법인파주영농,"Paju Industrial Co.,Ltd", ,20170630
13225,00971665,엠디엔씨,md&c, ,20170630
13226,00662721,디케이엑스,"DKX.CO.,LTD", ,20170630
13227,00784449,동림양말,Dongrimyangmal , ,20170630
13228,01002236,펀앤펀홀딩스,Fun and Fun holdings, ,20170630
13229,00677705,솔라플러스,solarplus co. ltd., ,20170630
13230,00494209,삼웅건설,"DAEHWA CONSTRUCTION CO., LTD", ,20170630
13231,00793836,디에스아이티위너스,DSITWINNERS, ,20170630
13232,00807713,대양에이엠씨,DAEYANGAMC, ,20170630
13233,00607380,미래한남피에프브이,PFV, ,20170630
13234,00592440,피치밸브,PeachValve, ,20170630
13235,00915164,주)골드엠플러스,GOLD M PLUS, ,20170630
13236,00877952,우신엠티,Wooshin MT, ,20170630
13237,00936556,넥스텝디앤씨,nextep d&c, ,20170630
13238,00940319,고덕이주주택,GODEOK , ,20170630
13239,01022151,삼정강재,"SAMJUNG METAL CO., LTD.", ,20170630
13240,00957267,포라시아,FORASIA INC, ,20170630
13241,00813103,디비에스크루즈훼리,"DBS CRUISE FERRY CO., LTD.", ,20170630
13242,00808800,삼일폴리머,"SAMIL POLYMER.,LTD", ,20170630
13243,00764092,한별스틸,"Han Star Steel co., Ltd.", ,20170630
13244,00937874,동방에스메딕,Dongbang Aesmedic.co.kr, ,20170630
13245,00804859,디엠티,"DMT.,Co Ltd", ,20170630
13246,00494500,사조인티그레이션,YUKSUNG, ,20170630
13247,00912617,지엠아이이,GMIE, ,20170630
13248,00954066,천지양,"CheonJiYang Co.,Ltd.", ,20170630
13249,00454575,코원메탈,"kowon metal co., LTD", ,20170630
13250,00251941,예담,YEDAM, ,20170630
13251,00233592,천연기업,"CHUN YUN KIUP CO., LTD.", ,20170630
13252,00448015,제일피알,JPR, ,20170630
13253,00805098,하이로이앤피,HIGH LOW  ENP, ,20170630
13254,00769592,한국테크노,KOREA TECHNO CO.LTD, ,20170630
13255,00972877,유엔빌리지에스피씨,un village spc, ,20170630
13256,00311076,한산기연,HAN SAN GI YEON, ,20170630
13257,00605957,오리엔탈무역,"Oriental trading co.,ltd", ,20170630
13258,00922182,ROADMAP,ROAD MAP, ,20170630
13259,00893525,무한홀딩스,MUHAN HOLDINGS, ,20170630
13260,00918444,카카오,Kakao.Corp, ,20170630
13261,00416609,도시비젼, , ,20170630
13262,00925666,에이치에이코리아,"HUETTENES ALBERTUS KOREA CO.,LTD.", ,20170630
13263,00765152,초심공업,CHOSIM, ,20170630
13264,01021295,코리아라이팅,"KOREA LIGHTING CO., Ltd.", ,20170630
13265,00112891,경인정밀,Kyungin Precison, ,20170630
13266,00816225,이노메드,"INNOMED, INC.", ,20170630
13267,00977599,보람리치,BORAM, ,20170630
13268,00444897,쉬핑랜드,"SHIPPLING-LAND CO., LTD.", ,20170630
13269,00672719,안정개발,"AN JEONG CONSTRUCTION CO.,LTD", ,20170630
13270,00922775,씨에치오리미티드,CHO LTD., ,20170630
13271,00962214,마미로봇,"MAMIROBOT CO.,LTD", ,20170630
13272,00914013,라페스포츠,TERNUA CO ..Ltd>, ,20170630
13273,00862792,성일아스콘,SungIl ASCON, ,20170630
13274,00201025,경일염직,"KYUNG IL DYEING CO., LTD", ,20170630
13275,00877749,제성코리아,"JESUNG KOREA CO., LTD", ,20170630
13276,00608024,세양메디칼,seyang medical inc, ,20170630
13277,00984854,가우,GAWOO, ,20170630
13278,00495934,유신이엔씨,"Yu SHIN ENC Co.,Ltd", ,20170630
13279,01028094,신대한로지스틱,shindaehan logistic, ,20170630
13280,00987426,영성플랜트,Yeongsungplant, ,20170630
13281,00143961,원창물산,WON CHANG HOOLSAN CO.LTD, ,20170630
13282,00442978,네비엔,"NEVEN Co,.LTD", ,20170630
13283,00920908,삼지강업,"SAMJI STEEL CO., LTD", ,20170630
13284,00969660,승승씨앤디,seungseung, ,20170630
13285,00769185,KRGSOFT,KRG SOFT Corp., ,20170630
13286,00974352,플러스원제일차,plusone1st co.Ltd., ,20170630
13287,00563590,키사,KISSA, ,20170630
13288,00608893,레비아텍,Laser Via Tech Co.Ltd, ,20170630
13289,00380474,그린스타,"Green Star co.,ltd", ,20170630
13290,00922155,청하도시개발,Cheongha. co. ltd, ,20170630
13291,01028359,세성,"SESEONG CO.,LTD", ,20170630
13292,01018158,유일건영,"YOOIL Construction Co., Ltd.", ,20170630
13293,00975175,드레써코리아,Dresser Korea Ltd., ,20170630
13294,01015489,경영,"KyungYoung Co.,Ltd.", ,20170630
13295,00615307,엠에스비,MSB co.ltd, ,20170630
13296,00963772,지앤피,green park, ,20170630
13297,00520443,신원종합건설,"SHIN WON CONSTRUCTION CO., LTD.", ,20170630
13298,00657437,유니온앤이씨,UNIONNEC, ,20170630
13299,00625632,모던시티,modern city, ,20170630
13300,00659860,신성화인스틸,SINSUNG FINESTEEL, ,20170630
13301,00678139,미건종합건설,"migungeneral consprucpion co.Ltd.,", ,20170630
13302,00867025,대명리조트,"Daemyung Resort Co., Ltd.", ,20170630
13303,00933540,골든제이드제일차,"Golden Jade the 1st Co.,Ltd", ,20170630
13304,01027457,와이즈파트너스,Wise Partners Inc., ,20170630
13305,00772000,로터스상선,"LOTUS MERCHANT MARINE CO., LTD.", ,20170630
13306,00962551,웨스트비치팜리조트,west farm resort, ,20170630
13307,00482684,경화토건,kyung hwa togen construction co ltd, ,20170630
13308,00989530,루첸리인터내셔널,lucenleeinternational, ,20170630
13309,01011492,이룸산업,"EROOM INDUSTRY CO., LTD", ,20170630
13310,00489395,세진메이저,sejin major, ,20170630
13311,01031803,이에이케이제이차유동화전문유한회사,"EAK second  Asset Securitization Specialty Co., Ltd.", ,20170630
13312,01031821,동북아45호선박투자회사,Dongbuka No.45 Ship Investment Company, ,20170630
13313,00939571,케이씨환경건설,KC EnviroConstruction co.ltd., ,20170630
13314,00508238,두산제이부동산유동화전문유한회사,Doosan Second Real Estate Securitization Specialty Ltd., ,20170630
13315,00858090,우리이에이제10차유동화전문유한회사,"Woori EA Tenth Asset Securitization Specialty Co., Ltd.", ,20170630
13316,00681124,우리에스비제십차유동화전문유한회사,Woori SB Tenth Yudonghwa Jeonmun Yuhan Hoesa, ,20170630
13317,00687641,우리에스비제십일차유동화전문유한회사,"WOORI SB ELEVENTH ASSET SECURITIZATION SPECIALTY CO., LTD.", ,20170630
13318,00693493,우리에스비제십이차유동화전문유한회사,"Woori SB Twelfth Asset Securitization Specialty Co., Ltd. ", ,20170630
13319,01031256,한림이앤씨,"HANLIM E&C CO.,LTD", ,20170630
13320,00906795,엔앤티,"NTT Co., Ltd.", ,20170630
13321,01042234,더슈퍼클래스젯,The superclassget, ,20170630
13322,01070981,신보2015제3차유동화전문유한회사,"Kodit 2015 the 3rd Securitization Specialty Co., Ltd.", ,20170630
13323,01070990,신보2015제2차유동화전문유한회사,"Kodit 2015 the 2nd Securitization Speciality Co., Ltd.", ,20170630
13324,01063909,한진리시버블제이차유동화전문유한회사,"Hanjin Receivables Securitisation Specialty II Co., LTD.", ,20170630
13325,00774044,다스법률비용보험,"DAS Legal Expenses Insurance Co.,Ltd.", ,20170630
13326,01071209,달라이스트브릿지인베스트먼트컴퍼니,Dallah EastBridge Investment Company, ,20170630
13327,01071218,이스트브릿지아시안미드마켓오퍼튜니티펀드엘피,"EastBridge Asian Mid-Market Opportunity Fund, L.P ", ,20170630
13328,00939146,안양오비즈타워,"Anyang O-Biz Tower Co., Ltd", ,20170630
13329,01037481,한림종합건설,han lim co ltd, ,20170630
13330,00946836,네추럴피드,Natural Feed Corp, ,20170630
13331,00642204,부산신대연하늘채유동화전문유한회사,"Busan Shindaeyun Hanulchae Securitization Specialty Co., Ltd", ,20170630
13332,00435428,대양스텐레스,"DAE YANG STAINLESS CO.,LTD", ,20170630
13333,01009266,에프엑스제일차,"FX1 Co,.Ltd ", ,20170630
13334,01010952,유신코리아,"Yushin Korea Co.,Ltd.", ,20170630
13335,00990402,케이에스피대전,"KSP Daejeon CO., LTD.", ,20170630
13336,01080535,에스모아제삼십일차유동화전문유한회사,"SMORE 31th Securitization Specialty Co., Ltd.", ,20170630
13337,00428783,글로벌카노제10차유동화전문유한회사, , ,20170630
13338,00457262,글로벌외환제십사차유동화전문유한회사, , ,20170630
13339,01052666,엔에이치에프제3호에이공공임대유동화전문유한회사,"NHF3 A Public Rental Securitization Specialty Co.,Ltd", ,20170630
13340,00264741,어울림네트웍스,"OULLIM NETWORKS, INC.",042820,20170630
13341,00763428,비젼.인.텍,VISION IN TEC Co.Ltd, ,20170630
13342,00932471,다물제칠호유동화전문유한회사,Damul 7th Securitization Specialty L.L.C., ,20170630
13343,01068180,상생방송,sangsaeng broadcasting, ,20170630
13344,01046267,프리비아제오차유동화전문유한회사,"Privia 5th Securitization Specialty Co., Ltd. ", ,20170630
13345,01046276,에스모아제이십사차유동화전문유한회사,"SMORE 24th Securitization Specialty Co., Ltd.", ,20170630
13346,01046142,무림캐피탈제삼차유동화,Moorimcapital3st Co.Ltd, ,20170630
13347,00921989,에이취비에스케이,"HBSK Co., Ltd.", ,20170630
13348,00964063,지에스엘,"GSL co.,Ltd", ,20170630
13349,00819709,굿모닝캐피탈,Good morning Capital, ,20170630
13350,01012181,메리티지대부,MERITAGE, ,20170630
13351,00696773,엔엠씨,NMC, ,20170630
13352,00866123,칸도인베스트,kandohinbest, ,20170630
13353,01075898,GovernmentofthestateofKuwait,Government of the state of Kuwait, ,20170630
13354,00621098,명진기계,"MYUNG-JIN MACHINERY CO., LTD.", ,20170630
13355,01046489,티에스트레일러,TSTRAILER, ,20170630
13356,00926203,이라소재,"ERA Mareraials co., Ltd.", ,20170630
13357,00366854,진천건설,Jin chun construction, ,20170630
13358,00891147,우성냉장,"woosung logistics co.,ltd", ,20170630
13359,00768399,두진강업,"Doojin steel co.,ltd.", ,20170630
13360,00670827,티케이에스,"TKS.CO.,Ltd", ,20170630
13361,00785378,미디어프린텍,Media Printec, ,20170630
13362,00935432,에이치와이첨단제일차,"HY Chomdan the 1st Co.,Ltd.", ,20170630
13363,00940373,세창이엔씨,"sechangenc.co.,ltd", ,20170630
13364,00170123,신라상호저축은행,Shilla Savings Bank, ,20170630
13365,00958673,이엘티,ELT, ,20170630
13366,00486732,제모피아쥬얼리,"GEMOPIA JEWELLERY CO.,LTD", ,20170630
13367,00266989,에이디모터스,"AD Motors Co., Ltd.",038120,20170630
13368,00564571,동화사,"DONGHWA PUBLISHING CO.,LTD.", ,20170630
13369,00928751,아이티씨에스남부,-, ,20170630
13370,00656313,인성월드,"INSUNGWORLD CO., LTD.", ,20170630
13371,00577104,우성기업,WOOSUNG COMPANY, ,20170630
13372,00932523,리소스뱅크,"Resource Bank Co., Ltd", ,20170630
13373,00939881,농민유통,-, ,20170630
13374,00939960,월드금속,"WORLD STEEL CO.,LTD", ,20170630
13375,00760500,현대캐피탈아메리카,Hyundai Capital America, ,20170630
13376,00784810,유니온씨엠,UNION Construction Management Corporation , ,20170630
13377,00454955,프리머스시네마,Primuscinema, ,20170630
13378,00666222,제일전선,"JEIL ELECTRIC WIRE CO., LTD", ,20170630
13379,00654430,경용중공업,"KYUNG YONG HEAVY IND. CO., LTD", ,20170630
13380,00834683,케이디프랜지,"KD FLANGE CO.,LTD", ,20170630
13381,00670155,광림토건,KwangLim Constuction Co., ,20170630
13382,00928098,화명캐슬제삼차,hwamyung3, ,20170630
13383,00343659,데이타게이트코리아,"DATA GATE KOREA CO., LTD", ,20170630
13384,00876263,바이오펫협동화단지,BIO PET , ,20170630
13385,00960517,매일통상,daily, ,20170630
13386,00793003,유니퀀텀홀딩스,Uniquantum Holdings Co.Ltd., ,20170630
13387,00937175,케이에스케이,KSK CO.KR, ,20170630
13388,00522548,아이러브시네마,"ilovecinema Co., Ltd.", ,20170630
13389,00607672,에이어드건설,"APEX ADVANCE CO.LTD.,", ,20170630
13390,00768140,우창카스,"WOO CHANG CAS CO.,LTD.", ,20170630
13391,00411279,하우스뱅크,HOUSEBANK.CO, ,20170630
13392,00971063,용진캐스텍,"Yong Jin Castech.,Ltd.", ,20170630
13393,00641287,더리즈,THE LEE'S, ,20170630
13394,00820158,케이티씨,KTC, ,20170630
13395,00260693,평안물산,"Pyeong Ahn Trading, Inc.",037240,20170630
13396,00870658,동원랜드상가투,DW2, ,20170630
13397,00680851,유뎀,"Eudem.co..,ltd", ,20170630
13398,00811390,의성메탈,Uiseongmetal, ,20170630
13399,00653635,한미기초개발,HANMI CORPORATION, ,20170630
13400,00921484,티에스홀딩스,"TS HOLDINGS CO.,LTD", ,20170630
13401,00894968,하나마루,hanamaru pty.ltd, ,20170630
13402,00940656,선공,대전 유성구 봉명동 558-9, ,20170630
13403,00941239,오픈타이드차이나,OpenTide China Company Limited, ,20170630
13404,00568771,성원종합기계,Sungwon.general machinery.Co.Ltd., ,20170630
13405,00963897,동의산업,"DONGEUY INDUSTRY CO,. LTD", ,20170630
13406,00930905,아렐,"ALEL Co.,Ltd.", ,20170630
13407,00819718,아니베,annvie, ,20170630
13408,00860013,케이에이치디컨설팅,KHD consulting, ,20170630
13409,00893288,송월개발,"Songworl Development.co.,Ltd", ,20170630
13410,00835655,머스트원캐피탈대부,"MUSTWONCAPITAL CO.,LTD.", ,20170630
13411,00930163,내이처건설건축사사무소,"Nature Construction Co.,Ltd.", ,20170630
13412,00267951,아큐텍,"ACQUTEK CO.,LTD",013780,20170630
13413,00935089,케이지코퍼레이션대부,KGCORPORATION, ,20170630
13414,00906139,에스제이도곡유동화전문유한회사,SJDOGOK ABS Speciality LLC, ,20170630
13415,00804983,히든챔피언제1호기업인수목적,HiddenChampion 1st Special Purpose Acquisition Company,123160,20170630
13416,00921147,알파그린,ALPHAGREEN, ,20170630
13417,00966885,서진엔지니어링,"SEOJIN ENGINEERING CO.,LTD", ,20170630
13418,00371175,일동유황온천,ILDONGYUHWANG, ,20170630
13419,00943750,에이스제삼차,"ACE the 3rd Co., Ltd", ,20170630
13420,00943662,룩스노바,"LUXNOVA CO.,LTD.", ,20170630
13421,00937962,현양시스템스,"Hyunyang system Co., Ltd ", ,20170630
13422,00826505,캠코제칠차합작투자유동화전문유한회사,"KAMCO seventh JV Securitization Specialty Co., Ltd.", ,20170630
13423,00941974,케이파이브제이차유동화전문유한회사,"K-Five 2nd Securitization Specialty Co., Ltd", ,20170630
13424,00888602,생각대로티제팔차유동화전문유한회사,"Saenggakdaero T 8th Securitization Specialty Co., Ltd.", ,20170630
13425,00472696,한일전기그룹,"Hanil Electric MMC Co., Ltd", ,20170630
13426,00143110,우정건설,"WOOJUNG CONSTRUCTION.CO.,LTD.", ,20170630
13427,00817862,케이제이산업개발,"KJ INDUSTRIAL DEVELOPMENT CO., LTD", ,20170630
13428,00975050,대원,"DAEWON CO.,LTD", ,20170630
13429,00502474,동북아2호선박투자회사,DongbukaNo.2ShipInv,080030,20170630
13430,00830669,용인남곡제삼차,"Yongin Namgok the 3rd Co., Ltd ", ,20170630
13431,00894199,에스엠이디,"SMED Co., Ltd.", ,20170630
13432,00933559,올파인즈제이차,"Allfines the 2nd Co.,Ltd. ", ,20170630
13433,00978154,아이비케이파워제일차,"IBK Power the 1st Co.,Ltd.", ,20170630
13434,00930057,현대메디스,HYUNDAI MEDIS, ,20170630
13435,00651691,부산감만컨테이너터미널,BGCT, ,20170630
13436,00924621,룩스컴퍼니,"lux company co.,ltd", ,20170630
13437,00315373,오리온시네마네트워크,"ORION CINEMA NETWORK,INC", ,20170630
13438,00829210,오씨피아시아(홍콩)리미티드,OCP Asia (Hong Kong) Limited, ,20170630
13439,00992127,엔오아이인터내셔날,"NOI INTERNATIONAL CO.,LTD", ,20170630
13440,00451639,도시안, , ,20170630
13441,00946322,에이치비제삼차유동화전문유한회사,"HB Ⅲ ABS, Ltd.", ,20170630
13442,00979205,유니다임아시아,Unidym Asia, ,20170630
13443,00640127,은강,eunkang.industrial.co.ltd, ,20170630
13444,00610001,성삼종합개발,sungsam iand architecture development corporation, ,20170630
13445,00627454,혜안디엔씨,heanD&C, ,20170630
13446,00255576,제일유압,"JEIL HYDRAULIC CO., LTD.", ,20170630
13447,00919629,성림쓰리에이통상,-, ,20170630
13448,00641302,츠카타니코리아,"TSUKATANI KOREA CO.,LTD.", ,20170630
13449,00991173,MSPEMetro-InvestmentAB,MSPE Metro-Investment AB, ,20170630
13450,00991216,그린메탈,GREEN METAL, ,20170630
13451,00989877,뉴상도타운제삼차,New Sangdotown 3rd Co.Ltd, ,20170630
13452,00991155,제주오렌지,jeju orange, ,20170630
13453,00994602,네그,"NEG Co., Ltd.", ,20170630
13454,00588881,홈드라마,hometv broadcasting, ,20170630
13455,00943440,티아이지홀딩스,TIG Holdings Limited, ,20170630
13456,00996628,에이블프리미엄제일차,"able premium 1st co,.Ltd", ,20170630
13457,00647324,템피스투자자문,TEMPIS , ,20170630
13458,00866381,대성하이드로릭스,"DAESUNG HYDRAULICS CO.,LTD.", ,20170630
13459,00200691,한라마이스터,HALLA MEISTER LTD., ,20170630
13460,00930376,농업회사법인예본농원,"Yebon Nongwon Agriculture Co., Ltd", ,20170630
13461,00691112,삼마피제이씨,SAMMA PJC, ,20170630
13462,00114604,부산에이치케이저축은행,BUSAN H K SAVINGS BANK, ,20170630
13463,00268394,유정메디칼,"Yoo Jeong Medical. Co.,Ltd", ,20170630
13464,00838120,엘에이치마이홈유동화전문유한회사,LH MY Home Securitization Specialty L.L.C., ,20170630
13465,00826985,신보뉴챌린지2010제3차유동화전문유한회사,"New Challenge Kodit 2010 the 3rd Securitization Specialty Co., Ltd.", ,20170630
13466,00842886,신보뉴챌린지2010제5차유동화전문유한회사,New Challenge Kodit 2010 the 5th Securitization Specialty Co.Ltd, ,20170630
13467,00207524,코리막스,"KORIMAX & Co.,Ltd.", ,20170630
13468,00998024,진행지앤텍,G&TECH, ,20170630
13469,00823456,솔인베스트제1호사모투자전문회사,Sol Invest 1st Private Equity Fund, ,20170630
13470,00981857,"GrandeurPeakGlobalAdvisors,LLC","Grandeur Peak Global Advisors, LLC", ,20170630
13471,00981909,뉴트리니티신평,NEWTRINITYSHINPYEONG, ,20170630
13472,00881566,예담홀딩스,"Yedam Holdings Co., Ltd.", ,20170630
13473,00910503,대원산업유통,daewon , ,20170630
13474,00974194,성풍물산,"SUNG PUNG MUL SAN CO,. LTD", ,20170630
13475,00974088,골든루트태양광발전,goldenroot solar co., ,20170630
13476,00298429,해진물산,"Haejinmoolsan Co., Ltd.", ,20170630
13477,00570129,남부중앙시장,gaya, ,20170630
13478,00867432,알서포트,"Rsupport Co., Ltd.", ,20170630
13479,00960535,씨앤씨미디어,CNCMEDIA, ,20170630
13480,00974918,비씨월드코리아,BCWORLDKOREA INC, ,20170630
13481,00617536,해원반도체,"Hea Won semiconductor.co.,Ltd", ,20170630
13482,00965239,엔케이인터네셔널,NKINTERNATIONAL.CO.LTD, ,20170630
13483,00933072,한생산업,"HANSAENG INDUSTRIAL CO., LTD", ,20170630
13484,00579379,금강제강,"KumKangsteel Co.,LTD",105070,20170630
13485,00926656,글로벌시티,"GLOBAL CITY Co.,Ltd", ,20170630
13486,00869218,경동기업,"KyungDong co.,LTD.", ,20170630
13487,00606248,포항종합케이블방송사,pohang total cable broadcasting, ,20170630
13488,00527561,코업피엠씨,CO-OP PMC, ,20170630
13489,00966937,비젼이엔지,"VISIONENG Co,.Ltd", ,20170630
13490,00431893,로터스힐헬스타운, , ,20170630
13491,00922872,글로비아,GLOVIA INC, ,20170630
13492,00673417,대아에셋,"Daea asset co., ltd.", ,20170630
13493,00107640,남영,"NAM YOUNG Co.,Ltd.", ,20170630
13494,00230267,한영전자,"HANYOUNG ELECTRONIC CO., LTD.", ,20170630
13495,00895453,아리온개발,arion, ,20170630
13496,00965363,케이에스인터내셔널,"K.S. INTERNATIONAL CO.,LTD.", ,20170630
13497,00665506,한성산업개발,"Hansung Construction Co.,Ltd.", ,20170630
13498,00570615,나노알앤씨,"NanoR&C Co.,Ltd", ,20170630
13499,00931214,신보2012제6차유동화전문유한회사,"Kodit 2012 the 6th Securitization Specialty Co., Ltd.", ,20170630
13500,00909659,신보2012제2차유동화전문유한회사,"Kodit 2012 the 2nd Securitization Specialty Co., Ltd.", ,20170630
13501,01006700,챔스제일차,"Chams First Co., Ltd.", ,20170630
13502,00978224,유아이제구차유동화전문유한회사,"UI Ninth Asset Securitization Specialty Co., Ltd.", ,20170630
13503,00562740,두두로지텍,DOODOO LOGITECH, ,20170630
13504,00860402,베스트인,"BESTIN CO,.LTD", ,20170630
13505,00977988,올레케이티제구차유동화전문유한회사,"olleh KT Ninth Securitization Specialty Co.,Ltd.", ,20170630
13506,01009132,글로벌하이텍,Global HiTech, ,20170630
13507,00781017,블루스카이유동화전문유한회사,"Bluesky Asset Securitization Specialty Co.,Ltd", ,20170630
13508,00850140,아침해,ACHIMHEA.LTD, ,20170630
13509,00959885,네오위즈아이엔에스,neowizins, ,20170630
13510,01010794,디에이치파트너즈제사차,디에이치파트너즈제사차 주식회사, ,20170630
13511,00958974,남익,"namik co.,ltd", ,20170630
13512,00767789,중동파크타운,JOONGDONG PARK TOWN, ,20170630
13513,00412199,삼진조선,"Samjin Shipbuilding Industries Korea Co.,Ltd", ,20170630
13514,00820990,대룡중공업,"DAE RYONG HEAVY  INDUSTRIAL CO., LTD", ,20170630
13515,00892711,세웅,"SEWOONG CO.,LTD.", ,20170630
13516,00481171,신영회계법인,SHIN YOUNG ACCOUNTING CORPORATION, ,20170630
13517,00899440,코오롱아이포트리스,"kolon-iFortress co., Ltd.", ,20170630
13518,01006889,뉴트리니티음성제이차,"NewTrinityEumSung The 2nd,.Co.Ltd", ,20170630
13519,00944360,에이스오토인베스트제십팔차유동화전문유한회사,"ACE Auto Invest the 18th Securitization Specialty Co., Ltd.", ,20170630
13520,00816438,삼양시장,"Samyangsijang Co., LTD.", ,20170630
13521,00888152,제이와이상수유동화전문유한회사,"JY Sangsoo Securitization Specialty Co., Ltd", ,20170630
13522,00958187,씨앤에이치오토제십오차유동화전문유한회사,CNH Auto ths 15th Securitization Specialty Co.Ltd., ,20170630
13523,00908960,에프엔고덕유동화전문유한회사,FN Godeok ABS Specialty LLC, ,20170630
13524,00999184,제이엠케이제사차,JMK the 4th, ,20170630
13525,00934187,에이치씨상수유동화전문유한회사,HC Sangsoo ABS Specialty LLC, ,20170630
13526,00954002,에스제이부평5유동화전문유한회사,"SJ Bupyung 5Securitization Specialty Co., Ltd", ,20170630
13527,00984155,비포스상사,"BPOS TRADING CO., LTD.", ,20170630
13528,00967477,케이씨이개발,kece cons.co.ltd, ,20170630
13529,01010563,도이치파이낸셜오토제이차유동화전문유한회사,Deutsch Financial Auto 2nd Securitization, ,20170630
13530,00985710,상원스틸,"SANGWONSTEEL.,Co.Ltd", ,20170630
13531,00984313,홉스쿨,Hope School Co, ,20170630
13532,00984535,별내도시,"Byeollae City Development co.,Ltd.", ,20170630
13533,00984678,지엠씨에스,GMCS Co, ,20170630
13534,00914758,옐로우덕,Yellow duck, ,20170630
13535,00607636,제일코리아엔지니어링,"JEIL KOREA ENGINEERING CO., LTD", ,20170630
13536,00655679,애경레지콘,AEKYUNG RESICON CO.LTD, ,20170630
13537,01021505,인세인,HOTEL ACACIA , ,20170630
13538,00613804,트럼프씨엔씨,"Trump C&C co.,ltd", ,20170630
13539,01024210,위브서울숲제칠차,"We''ve Seoulsup seventh Co.,Ltd", ,20170630
13540,01014444,현대엠아이비,hdmib, ,20170630
13541,00621487,옐로우캡,yellowcap, ,20170630
13542,00615538,에이치비이,"HBE PRESS CO., LTD", ,20170630
13543,00959788,태광아이엔티,"TAEKWANG INT CO.,LTD", ,20170630
13544,00220118,성제개발,"Sung Je Development Co., Ltd.", ,20170630
13545,00321116,국태종합건설,"GUK TAE CONSTRUCTION CO.,LTD", ,20170630
13546,00936909,대경디앤시,DAEKYUNG D&C, ,20170630
13547,00973742,온누리유통,onnu, ,20170630
13548,00765602,하남유통,"HANAM UTONG CO.,LTD", ,20170630
13549,00677635,천안역사,"Cheonan station Development Co.,Ltd.", ,20170630
13550,00635347,성일아이엔티,"SUNGIL I&T CO., LTD", ,20170630
13551,00301051,코웰인터내셔널,"COWELL INTERNATIONAL., CO. LTD", ,20170630
13552,01023938,삼오기계,"SAMO MACHINERY CO.,LTD", ,20170630
13553,00968430,루스이노베이션,"RUS INNOVATION CO.,LTD", ,20170630
13554,01022221,레비아텍,"Laser Via Tech Co.,Ltd.", ,20170630
13555,00130611,서울광고,Seoul Communications, ,20170630
13556,00249964,광진건업,"KWANG JIN CONSTRUCTION., Ltd.", ,20170630
13557,00889230,코에프씨케이비아이씨프런티어챔프2010의5호,KoFC KBIC Frontier Champ 2010-5 Private Equity Fund, ,20170630
13558,01019795,에이브이티,AVT.CO.LTD, ,20170630
13559,00768672,메가쉬핑,"MEGA SHIPPING CO.,LTD", ,20170630
13560,00863861,티모스,"TMOS Co.,Ltd.", ,20170630
13561,00919735,부강,BUGANG, ,20170630
13562,01018185,시스파워,Syspower, ,20170630
13563,00172644,대호,"DAEHO CO., LTD.", ,20170630
13564,01014338,우리골프백화점,Woorigolf Department, ,20170630
13565,00137924,신흥목재,Shinheung timber co. ltd., ,20170630
13566,00654351,모닝브릿지,morning bridge, ,20170630
13567,00643081,푸른솔,purnsoleng&construction.co.ltd, ,20170630
13568,00413657,한국톱콘,TOPCON, ,20170630
13569,00226714,성보냉장,"SUNG BO COLD STORE CO., LTD.", ,20170630
13570,01027350,색동이제십사차유동화전문유한회사,"Saekdongie 14th Asset Securitization  Specialty Co., Ltd", ,20170630
13571,00246329,성림이루넬,"sunglim irunel.co.,ltd", ,20170630
13572,00297998,에이스전자,"ACE ELECTRONICS CO., LTD.", ,20170630
13573,00521080,아이랜드건설,"ILAND CONSTRUCTION CO.,LTD.", ,20170630
13574,01013472,현대디지탈테크,"HYUNDAI DIGITAL TECHNOLOGY CO., LTD", ,20170630
13575,00436861,동진정공,"Dong Jin Precision Co.,LTD", ,20170630
13576,00943194,그린앤컴퍼니,corp.greenncompany  , ,20170630
13577,00930367,태원아이앤씨,TAEWONINC, ,20170630
13578,01025051,유락대부,YOULUCK, ,20170630
13579,01024645,에덴코,edenco, ,20170630
13580,00810993,하트라파코리아,"HATLAPA KOREA CO., LTD", ,20170630
13581,01030576,명신종합건설,-, ,20170630
13582,00970772,지엠인터내셔널,"GM INTERNATIONAL CO., LTD", ,20170630
13583,00980186,메이블,Mable Inc., ,20170630
13584,00157186,케이에프앤씨,"KF&C CO.,LTD.", ,20170630
13585,00866682,에이앤피테크,"ANP TECH CO.,LTD", ,20170630
13586,00659709,서화하우징,s&housing, ,20170630
13587,00917171,청수식품,"CHOUNGSOO FOOD CO., LTD", ,20170630
13588,00768043,동도씨앤씨,DONGDO CONSTRUCTION& CONSULTING COMPANY, ,20170630
13589,01028827,더블유시너지제일차,"W Synergy 1st Co.,Ltd", ,20170630
13590,00843618,비티비디씨티,"BTBDCT  Co.,Ltd.", ,20170630
13591,00374011,아이티에프,"ITF Co., Ltd.", ,20170630
13592,00679192,케이비모기지론제일차유동화전문유한회사,"KB Mortgage Loan First Securitization Specialty Co., Ltd.", ,20170630
13593,00844662,우리파인제1차유동화전문유한회사,"Woori Pine first Asset Securitization Specialty Co., Ltd.", ,20170630
